P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A0A024EA96|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 2293
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q89AF2|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d2fnaa2,d1ye8a1,d1zp6a1,d2ce7a1 2290
P26572_1|c.68.1.10|d1fo8a_ annotated_A0A087ZQX0|c.68.1.10|d1fo8a_ 2288
P39126_1|c.77.1.1|d1hqsa_ annotated_A0A0D4CMP3|c.77.1.1|d1hqsa_ 2283
Q899J5_1|c.148.1.1|d1vr0a1 annotated_Q899J5|c.148.1.1|d1vr0a1 2265
P17612_1|d.144.1.7|d1rdqe_ annotated_A0A0A9WIZ8|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1xwsa_ 2235
P39788_1|a.96.1.1|d1orna_ annotated_P39788|a.96.1.1,a.96.1.2|d1orna_,d1kg2a_ 2212
Q02127_1|c.1.4.1|d1d3ga_ annotated_E9Q1V3|c.1.4.1|d1d3ga_ 2200
Q9RY51_1|b.40.4.3|d1se8a_ annotated_Q9RY51|b.40.4.3,b.40.4.3|d1se8a_,d1se8a_ 2165
Q12483_1|a.4.5.54,a.4.5.54|d1u5ta1,d1u5ta2 annotated_Q12483|a.4.5.54,a.4.5.54|d1u5ta1,d1u5ta2 2162
P23919_1|c.37.1.1|d1nn5a_ annotated_P23919|c.37.1.1|d1nn5a_ 2148
P17612_1|d.144.1.7|d1rdqe_ annotated_W6UJC6|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1tkia_ 2144
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_J7Q3U5|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ny5a2,d1y63a_,d1ye8a1,d1zp6a1,d2ce7a1 2128
P26572_1|c.68.1.10|d1fo8a_ annotated_J9JN09|c.68.1.10|d1fo8a_ 2113
P26572_1|c.68.1.10|d1fo8a_ annotated_B3KQW5|c.68.1.10|d1fo8a_ 2103
P0AG78_1|c.94.1.1|d1sbpa_ annotated_A0A077L9X9|c.94.1.1|d1sbpa_ 2095
Q0S4E1_1|d.38.1.5|d2ov9a1 annotated_Q0S4E1|d.38.1.5|d2ov9a1 2088
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q2GFA1|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ny5a2,d1ye8a1,d1zp6a1,d2ce7a1 2077
Q08462_1|d.58.29.1|d1azsb_ annotated_Q08462|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 2048
A2W5J2_1|c.79.1.1|d1tyza_ annotated_D4X9E9|c.79.1.1|d1tyza_ 2045
P17612_1|d.144.1.7|d1rdqe_ annotated_F7C0Y8|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1tkia_ 2045
D6THH4_1|c.37.1.19|d1z5za1 annotated_D6THH4|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d2fwra1 2044
Q03103_1|a.227.1.1|d1rp4a_ annotated_Q8NIP5|a.227.1.1|d1rp4a_ 2017
Q8TZH8_1|c.52.1.20,c.37.1.19,c.37.1.19,a.60.2.5|d1j23a_,d1wp9a2,d1wp9a1,d1x2ia1 annotated_Q8TZH8|c.37.1.19,c.37.1.16,c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19,c.37.1.19,c.37.1.14,c.37.1.19,c.37.1.16,c.37.1.19,c.37.1.14,c.52.1.20,a.60.2.5|d1wp9a1,d1gkub1,d2p6ra3,d1rifa_,d1t6na_,d1a1va1,d1z3ix2,d1wp9a2,d1a1va2,d1tf5a4,d1gkub2,d1oywa3,d1yksa2,d1j23a_,d1x2ia1 2011
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B4SCV5|c.37.1.20,c.37.1.11,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1n0wa_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 2007
Q08462_1|d.58.29.1|d1azsb_ annotated_F1S0T0|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 2004
Q08462_1|d.58.29.1|d1azsb_ annotated_G1L7W0|d.58.29.1|d1azsa_ 2004
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q04Q03|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.20,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d1w5sa2,d2ce7a1 2003
Q03103_1|a.227.1.1|d1rp4a_ annotated_A0A0C7N3E6|a.227.1.1|d1rp4a_ 2000
Q02127_1|c.1.4.1|d1d3ga_ annotated_F1S3B0|c.1.4.1|d1d3ga_ 1998
P17612_1|d.144.1.7|d1rdqe_ annotated_A8NXF6|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1tkia_ 1979
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B2Q4V9|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1um8a_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 1979
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q1AV13|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d1zp6a1,d2ce7a1 1950
Q03103_1|a.227.1.1|d1rp4a_ annotated_Q75BB5|a.227.1.1|d1rp4a_ 1948
P17612_1|d.144.1.7|d1rdqe_ annotated_A0A0B2VRN4|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1xwsa_ 1947
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B5JGZ6|c.37.1.20,c.37.1.11,a.269.1.1|d1lv7a_,d1ye8a1,d2ce7a1 1929
Q08462_1|d.58.29.1|d1azsb_ annotated_V8NZV0|d.58.29.1|d1azsa_ 1926
P39126_1|c.77.1.1|d1hqsa_ annotated_F5SLF8|c.77.1.1|d1hqsa_ 1925
Q6MZW8_1|c.46.1.1|d1ymka1 annotated_Q6MZW8|c.46.1.1,c.46.1.2,c.46.1.1,c.46.1.3,c.46.1.2,c.46.1.4|d1ymka1,d1yt8a1,d1t3ka_,d1gmxa_,d1rhsa2,d2gwfa1 1922
P17612_1|d.144.1.7|d1rdqe_ annotated_S2KBP7|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1xwsa_ 1916
A2W5J2_1|c.79.1.1|d1tyza_ annotated_J7JWK0|c.79.1.1|d1tyza_ 1910
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B8D065|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d1zp6a1,d2ce7a1 1908
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A0A0B7MN29|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.20,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d1w5sa2,d2ce7a1 1887
P17612_1|d.144.1.7|d1rdqe_ annotated_H3F4K4|d.144.1.7|d1rdqe_ 1885
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A0PXM8|c.37.1.20,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1ye8a1,d1zp6a1,d2ce7a1 1882
P17612_1|d.144.1.7|d1rdqe_ annotated_A0A0D8Y9E4|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1p4oa_ 1882
Q9RWB2_1|a.103.1.1|d1ioma_ annotated_B5ICW7|a.103.1.1|d1ioma_ 1881
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B8G4Q6|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d2fnaa2,d1ye8a1,d1zp6a1,d2ce7a1 1877
P26572_1|c.68.1.10|d1fo8a_ annotated_U3IL00|c.68.1.10|d1fo8a_ 1877
Q6MZW8_1|c.46.1.1|d1ymka1 annotated_P30305|c.46.1.1|d1ymka1 1875
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_R5XNX7|c.37.1.20,c.37.1.1,c.37.1.25,c.37.1.11,a.269.1.1|d1lv7a_,d1lw7a2,d1zp6a1,d1ye8a1,d2ce7a1 1875
P17612_1|d.144.1.7|d1rdqe_ annotated_F4NUZ1|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d2ozaa1 1874
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B2A3Q4|c.37.1.20,c.37.1.11,c.37.1.25,c.37.1.20,a.269.1.1|d1lv7a_,d1ye8a1,d1zp6a1,d1w5sa2,d2ce7a1 1868
P26572_1|c.68.1.10|d1fo8a_ annotated_V5I7S8|c.68.1.10|d1fo8a_ 1864
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_M5DX42|c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d2ce7a1 1861
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q6MDI5|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1lw7a2,d1ny5a2,d1y63a_,d1ye8a1,d2ce7a1 1860
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A6TWP7|c.37.1.20,c.37.1.1,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1zp6a1,d2ce7a1 1855
Q51227_1|f.4.4.2|d2vdfa1 annotated_R0ZEM0|f.4.4.2|d2vdfa1 1853
R4LX84_1|a.25.4.2|d2g38b1 annotated_R4LX84|a.25.4.2|d2g38b1 1851
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_C5VPG1|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 1851
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A0A0B0HHF6|c.37.1.20,c.37.1.11,c.37.1.25|d1lv7a_,d1ye8a1,d1zp6a1 1848
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B2UMY1|c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d2ce7a1 1844
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B9KXV3|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 1843
P17612_1|d.144.1.7|d1rdqe_ annotated_P34099|d.144.1.7|d1rdqe_ 1841
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_P37476|c.37.1.20,a.269.1.1|d1lv7a_,d2ce7a1 1839
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q9RVK7|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,c.37.1.20,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d1zp6a1,d1w5sa2,d2ce7a1 1839
P17612_1|d.144.1.7|d1rdqe_ annotated_P16912|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1p4oa_ 1839
A2W5J2_1|c.79.1.1|d1tyza_ annotated_A0A090GLJ5|c.79.1.1|d1tyza_ 1838
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_G5F220|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1w5sa2,d1lw7a2,d1l8qa2,d1y63a_,d1ye8a1,d2ce7a1 1837
P17612_1|d.144.1.7|d1rdqe_ annotated_B5DPG8|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1p4oa_ 1836
P17612_1|d.144.1.7|d1rdqe_ annotated_P51817|d.144.1.7|d1rdqe_ 1836
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B1C572|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d2fnaa2,d1ye8a1,d1zp6a1,d2ce7a1 1828
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_I0I8P1|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 1827
Q29599_1|d.218.1.6,a.160.1.2|d1px5a2,d1px5a1 annotated_P00973|d.218.1.6,a.160.1.2|d1px5a2,d1px5a1 1821
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_P72991|c.37.1.20,a.269.1.1|d1lv7a_,d2ce7a1 1820
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A0A0A8U8J5|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,c.37.1.20,a.269.1.1|d1lv7a_,d1lw7a2,d1um8a_,d1y63a_,d1ye8a1,d1zp6a1,d1w5sa2,d2ce7a1 1816
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q55700|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d1zp6a1,d2ce7a1 1816
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A0A084YHD4|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ny5a2,d1y63a_,d1ye8a1,d1zp6a1,d2ce7a1 1813
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_A1AT11|c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d2ce7a1 1811
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_R5L4I8|c.37.1.20,c.37.1.11,a.269.1.1|d1lv7a_,d1ye8a1,d2ce7a1 1810
Q6MZW8_1|c.46.1.1|d1ymka1 annotated_P30306|c.46.1.1|d1ymka1 1809
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_W6TIB2|c.37.1.20,c.37.1.11,a.269.1.1|d1lv7a_,d1ye8a1,d2ce7a1 1808
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q9WZ49|c.37.1.20,c.37.1.1,c.37.1.20,c.37.1.11,a.269.1.1|d1lv7a_,d1lw7a2,d2fnaa2,d1ye8a1,d2ce7a1 1806
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_Q7UUZ7|c.37.1.20,c.37.1.11,c.37.1.1,c.37.1.20,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1n0wa_,d1lw7a2,d2fnaa2,d1ye8a1,d1zp6a1,d2ce7a1 1802
Q29599_1|d.218.1.6,a.160.1.2|d1px5a2,d1px5a1 annotated_H0YI20|d.218.1.6,a.160.1.2|d1px5a2,d1px5a1 1799
P17612_1|d.144.1.7|d1rdqe_ annotated_T0R293|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1p4oa_ 1795
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_M1WZS3|c.37.1.20,c.37.1.11,c.37.1.20,a.269.1.1|d1lv7a_,d1ye8a1,d1w5sa2,d2ce7a1 1790
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B3DV46|c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d2ce7a1 1790
P39126_1|c.77.1.1|d1hqsa_ annotated_A0A017T8I9|c.77.1.1|d1hqsa_ 1788
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_D5HA94|c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d2ce7a1 1786
P17612_1|d.144.1.7|d1rdqe_ annotated_I3MW45|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1rdqe_ 1782
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_B4U7U4|c.37.1.20,c.37.1.1,c.37.1.11,a.269.1.1|d1lv7a_,d1y63a_,d1ye8a1,d2ce7a1 1780
P0AAI3_1|c.37.1.20|d1lv7a_ annotated_D2NQQ7|c.37.1.20,c.37.1.1,c.37.1.11,c.37.1.25,a.269.1.1|d1lv7a_,d1lw7a2,d1ye8a1,d1zp6a1,d2ce7a1 1778
P17612_1|d.144.1.7|d1rdqe_ annotated_R4FM40|d.144.1.7,d.144.1.9,d.144.1.7|d1rdqe_,d1zara2,d1tkia_ 1776
